tweet_id,created_at,text,clean_text,cluster
169082,Fri Nov 24 22:32:51 +0000 2017,"@VerizonSupport No, I'm speaking with an agent but no agent that I've spoken with has been able to fix the problem.  Everyone is very great at saying that they're ""sorry"", but it's all meaningless.","no, i'm speaking with an agent but no agent that i've spoken with has been able to fix the problem. everyone is very great at saying that they're ""sorry"", but it's all meaningless.",10
173067,Fri Nov 24 22:43:19 +0000 2017,"@VerizonSupport Not One of the tickets Has Ever been corrected your cust serv just apologizes. I’m still waiting for DVR service, app still not up to par &amp; this is all since oct 27 #Fail","not one of the tickets has ever been corrected your cust serv just apologizes. i’m still waiting for dvr service, app still not up to par this is all since oct 27 fail",6
173063,Fri Nov 24 22:46:14 +0000 2017,"Isn't there some kind of regulation in your company against door to door cable sales? Like, gtfo off my property, it is dinner time. @VerizonSupport

#Verizon #Fios","isn't there some kind of regulation in your company against door to door cable sales? like, gtfo off my property, it is dinner time. verizon fios",2
173066,Fri Nov 24 22:52:30 +0000 2017,@VerizonSupport I have DM you several times. Spoken on the phone And On chat. Your Service doesn’t deliver !! Internet is faster but we needed an extender (which is extra$) AND NOTHING ELSE WORKS!!,i have dm you several times. spoken on the phone and on chat. your service doesn’t deliver !! internet is faster but we needed an extender (which is extra$) and nothing else works!!,7
173058,Fri Nov 24 22:54:25 +0000 2017,@VerizonSupport I don't know what the difference is. Its not plugged into the wall like when I had AT&amp;T but I don't think it goes thru my internet.,i don't know what the difference is. its not plugged into the wall like when i had at t but i don't think it goes thru my internet.,10
173062,Fri Nov 24 23:01:44 +0000 2017,"@VerizonSupport There shouldn't be a list, especially in or around Baltimore. Police are constantly telling people to be on the lookout for fake sales people canvasing houses.","there shouldn't be a list, especially in or around baltimore. police are constantly telling people to be on the lookout for fake sales people canvasing houses.",10
174701,Fri Nov 24 23:06:19 +0000 2017,"@VerizonSupport Yes, thinking about switching. Will have to talk to rep.","yes, thinking about switching. will have to talk to rep.",4
174697,Fri Nov 24 23:16:55 +0000 2017,@VerizonSupport ??????what is ACM,??????what is acm,10
176107,Fri Nov 24 23:45:10 +0000 2017,@115725 how is it possible for ur internet service to suck this bad? I long for the days of dial up ever since getting verizon wifi,how is it possible for ur internet service to suck this bad? i long for the days of dial up ever since getting verizon wifi,0
270220,Fri Oct 06 00:01:24 +0000 2017,"@VerizonSupport …and you’ve said it’s because we have ~6 devices using the network, but that doesn’t seem like it should be an issue either.","…and you’ve said it’s because we have ~6 devices using the network, but that doesn’t seem like it should be an issue either.",3
266366,Fri Oct 06 00:04:03 +0000 2017,@VerizonSupport I hope this works,i hope this works,10
267632,Fri Oct 06 00:07:14 +0000 2017,@115722 your live tv option never works when I need it to!,your live tv option never works when i need it to!,10
266365,Fri Oct 06 00:07:24 +0000 2017,@VerizonSupport It was never provided,it was never provided,10
267614,Fri Oct 06 00:07:25 +0000 2017,@115722 has the worst sign-in process on the planet to watch streams from other websites. Just waiting here on a frozen verzion login. this is wonderful,has the worst sign-in process on the planet to watch streams from other websites. just waiting here on a frozen verzion login. this is wonderful,6
267621,Fri Oct 06 00:09:55 +0000 2017,"@VerizonSupport Not on my TV, the website. ""live tv"" never works. I'm trying to watch on my computer.","not on my tv, the website. ""live tv"" never works. i'm trying to watch on my computer.",1
267634,Fri Oct 06 00:13:06 +0000 2017,@VerizonSupport trying to but taking an eternity,trying to but taking an eternity,10
267978,Fri Oct 06 00:15:00 +0000 2017,@115725 good job your SSO is down,good job your sso is down,10
267613,Fri Oct 06 00:17:34 +0000 2017,@VerizonSupport this happens because your servers are too busy!,this happens because your servers are too busy!,10
267639,Fri Oct 06 00:18:18 +0000 2017,@VerizonSupport turned phone off and iPad turned it back in- log in with exactly the same password and voila. Not sure what happened,turned phone off and ipad turned it back in- log in with exactly the same password and voila. not sure what happened,7
267987,Fri Oct 06 00:20:05 +0000 2017,@118034 having trouble logging in... I’m on my Verizon home network :(,having trouble logging in... i’m on my verizon home network :(,2
267623,Fri Oct 06 00:20:34 +0000 2017,@VerizonSupport I can't do that right now. I just think if you pay X amount of dollars per month something should work!,i can't do that right now. i just think if you pay x amount of dollars per month something should work!,6
268022,Fri Oct 06 00:21:29 +0000 2017,FIOS dial-up?  @VerizonSupport @13651 @13652 https://t.co/tXExSv07W8,fios dial-up?,3
267972,Fri Oct 06 00:24:26 +0000 2017,@VerizonSupport I am redirected there after I login,i am redirected there after i login,10
267980,Fri Oct 06 00:24:40 +0000 2017,"@VerizonSupport my Fios mobile app load has crashed the past 3 days every time I try to open it, any suggestions?","my fios mobile app load has crashed the past 3 days every time i try to open it, any suggestions?",3
267999,Fri Oct 06 00:25:09 +0000 2017,Get gigabit Internet they said. It'll be fast they said. Mind explaining this @115725 @VerizonSupport @115722 !? https://t.co/Qf1XMtV6A7,get gigabit internet they said. it'll be fast they said. mind explaining this !?,0
267998,Fri Oct 06 00:27:53 +0000 2017,@VerizonSupport That is hard wired with wifi disabled since I thought it was just the wifi that was so poor for awhile,that is hard wired with wifi disabled since i thought it was just the wifi that was so poor for awhile,6
267986,Fri Oct 06 00:30:49 +0000 2017,@VerizonSupport No. Just not recognizing my user name and password. I haven’t changed it. I also checked if I am logged into ESPN... that works,no. just not recognizing my user name and password. i haven’t changed it. i also checked if i am logged into espn... that works,6
268001,Fri Oct 06 00:34:19 +0000 2017,"@VerizonSupport Sure, here's the result from that test https://t.co/6FDYW2SKHR","sure, here's the result from that test",10
267984,Fri Oct 06 00:38:26 +0000 2017,@VerizonSupport Yes. Can access espn.,yes. can access espn.,4
267975,Fri Oct 06 00:38:30 +0000 2017,@VerizonSupport Not working on Firefox mobile browser also,not working on firefox mobile browser also,10
268991,Fri Oct 06 00:41:54 +0000 2017,@115722 thanks Fios for logging me out of my account and not allowing me to create a new password. GREAT service.,thanks fios for logging me out of my account and not allowing me to create a new password. great service.,9
268971,Fri Oct 06 00:42:20 +0000 2017,@115725 @VerizonSupport resolve this issue.  I'm sick of paying for your shit services that don't work. Worst cable provider ever. https://t.co/IAEhhm3nd1,resolve this issue. i'm sick of paying for your shit services that don't work. worst cable provider ever.,3
268982,Fri Oct 06 00:42:41 +0000 2017,@115725 @VerizonSupport our internet has been down in the 23487 area since 7am! all devices plus the router say they're connected! help!,our internet has been down in the 23487 area since 7am! all devices plus the router say they're connected! help!,5
269000,Fri Oct 06 00:43:11 +0000 2017,"@VerizonSupport i go to sign into my Verizon account, and it keeps timing out / crashing... I narrowed it down to the login service. https://t.co/87kNtmmtoT it shows a 404 error when you try to go to that site alone.","i go to sign into my verizon account, and it keeps timing out / crashing... i narrowed it down to the login service. it shows a 404 error when you try to go to that site alone.",2
268993,Fri Oct 06 00:44:24 +0000 2017,Hey @131187 after all the hype around @161180 I can’t watch it on cable on demand or on Apple Tv with my Fios sign-on? What gives??,hey after all the hype around i can’t watch it on cable on demand or on apple tv with my fios sign-on? what gives??,1
268995,Fri Oct 06 00:44:38 +0000 2017,@115990 I’m trying to log on to my Fios app and I’m getting the following error https://t.co/dB5QOIZvSH,i’m trying to log on to my fios app and i’m getting the following error,3
268987,Fri Oct 06 00:45:17 +0000 2017,@VerizonSupport Obviously have tried that like 5000 times- your site is having troubleshooting,obviously have tried that like 5000 times- your site is having troubleshooting,10
268980,Fri Oct 06 00:45:21 +0000 2017,@VerizonSupport Nope! Just the high speed internet.,nope! just the high speed internet.,6
268976,Fri Oct 06 00:46:00 +0000 2017,@VerizonSupport   App is not working https://t.co/7Yz7i8EHop,app is not working,10
268027,Fri Oct 06 00:48:51 +0000 2017,@VerizonSupport It’s orange,it’s orange,10
268978,Fri Oct 06 00:48:56 +0000 2017,@VerizonSupport All green! https://t.co/v08DpF5Juh,all green!,10
268984,Fri Oct 06 00:49:05 +0000 2017,@VerizonSupport are you have fios mobile and/or login issues. https://t.co/08sXeTpV9x on computer doesn’t fully work and fios mobile apps,are you have fios mobile and/or login issues. on computer doesn’t fully work and fios mobile apps,3
268973,Fri Oct 06 00:51:07 +0000 2017,@VerizonSupport Can I get update  when gets fix,can i get update when gets fix,10
268966,Fri Oct 06 00:55:16 +0000 2017,@VerizonSupport @180129 cannot log in using https://t.co/87kNtmmtoT or https://t.co/khzmcGhjpY,cannot log in using or,10
269337,Fri Oct 06 00:56:55 +0000 2017,"@VerizonSupport Hi there, logging in to https://t.co/mqLPeuRTdg timing out with this error. Multiple browsers, connections tried. https://t.co/ToyAMABoCR","hi there, logging in to timing out with this error. multiple browsers, connections tried.",10
269335,Fri Oct 06 00:58:47 +0000 2017,@VerizonSupport is the fios mobile app down or is widespread outage causing issue with it.,is the fios mobile app down or is widespread outage causing issue with it.,3
268007,Fri Oct 06 01:01:15 +0000 2017,@VerizonSupport Even worse now... https://t.co/Bdhb3I7IvX,even worse now...,10
